userId	itemId	rating
s2U1001915	P1000579	3.0
s2U1012959	P1003185	5.0
s2U1006883	P1006713	5.0
s2U1006660	P1015799	5.0
s2U1002851	P1001972	5.0
s2U1012209	P1005582	5.0
s2U1007039	P1027334	5.0
s2U1000258	P1021241	5.0
s2U1012672	P1012115	5.0
s2U1005733	P1004735	5.0
s2U1004779	P1015520	3.0
s2U1015128	P1000394	5.0
s2U1014359	P1032956	1.0
s2U1007763	P1006371	5.0
s2U1002880	P1008711	5.0
s2U1002544	P1001972	5.0
s2U1011081	P1029935	5.0
s2U1003315	P1021355	5.0
s2U1001394	P1032276	5.0
s2U1014494	P1031874	5.0
s2U1018394	P1028531	5.0
s2U1000570	P1012487	5.0
s2U1017664	P1014489	5.0
s2U1012633	P1000348	5.0
s2U1012716	P1029794	5.0
s2U1008996	P1021297	5.0
s2U1002010	P1001853	5.0
s2U1001395	P1033776	5.0
s2U1011448	P1025649	2.0
s2U1010399	P1013497	5.0
s2U1004906	P1028144	5.0
s2U1001904	P1014489	4.0
s2U1010561	P1003979	5.0
s2U1001150	P1001746	3.0
s2U1005472	P1028710	3.0
s2U1007638	P1009792	5.0
s2U1005986	P1023544	4.0
s2U1010984	P1030573	5.0
s2U1000169	P1029456	5.0
s2U1008050	P1028202	5.0
s2U1008106	P1013123	5.0
s2U1004135	P1026297	4.0
s2U1013541	P1032514	4.0
s2U1014953	P1007965	5.0
s2U1010734	P1009000	5.0
s2U1014173	P1020750	5.0
s2U1006767	P1015205	5.0
s2U1002301	P1010652	1.0
s2U1016577	P1011668	5.0
s2U1003283	P1033962	3.0
s2U1008615	P1004735	5.0
s2U1004432	P1002406	5.0
s2U1018704	P1029770	5.0
s2U1013751	P1034254	5.0
s2U1014922	P1002759	5.0
s2U1003066	P1004421	5.0
s2U1008463	P1029238	5.0
s2U1017961	P1023344	5.0
s2U1002147	P1019833	5.0
s2U1001029	P1002696	5.0
s2U1013181	P1031839	5.0
s2U1015529	P1028202	5.0
s2U1018463	P1027139	5.0
s2U1005401	P1003979	5.0
s2U1002760	P1005625	1.0
s2U1007897	P1020671	3.0
s2U1010449	P1024670	5.0
s2U1004963	P1031608	5.0
s2U1009285	P1002856	3.0
s2U1009339	P1026297	1.0
s2U1017811	P1007954	4.0
s2U1004687	P1028202	5.0
s2U1007078	P1019816	5.0
s2U1011612	P1028202	5.0
s2U1013385	P1000590	5.0
s2U1003243	P1032956	5.0
s2U1006939	P1025649	1.0
s2U1006689	P1032268	4.0
s2U1013024	P1030573	4.0
s2U1008770	P1004809	5.0
s2U1004140	P1030573	5.0
s2U1003377	P1013019	5.0
s2U1004174	P1032474	5.0
s2U1002124	P1031874	5.0
s2U1007144	P1012798	5.0
s2U1005403	P1030336	5.0
s2U1004790	P1019752	5.0
s2U1016306	P1022950	5.0
s2U1003016	P1030336	5.0
s2U1013297	P1016912	5.0
s2U1013612	P1002860	1.0
s2U1014787	P1012046	5.0
s2U1010533	P1029713	5.0
s2U1004380	P1016710	5.0
s2U1006097	P1015609	5.0
s2U1001598	P1017548	5.0
s2U1003329	P1024407	5.0
s2U1007415	P1022610	1.0
s2U1016635	P1026799	5.0
s2U1007760	P1004802	5.0
s2U1003878	P1027334	5.0
s2U1000121	P1003546	5.0
s2U1006407	P1006006	5.0
s2U1012879	P1032913	5.0
s2U1014697	P1014836	5.0
s2U1003626	P1011386	5.0
s2U1014082	P1012940	5.0
s2U1001965	P1028084	5.0
s2U1009669	P1018298	4.0
s2U1013852	P1012031	5.0
s2U1007645	P1028202	5.0
s2U1002082	P1019264	5.0
s2U1006868	P1027334	5.0
s2U1014525	P1021314	2.0
s2U1001700	P1021314	5.0
s2U1007337	P1028202	5.0
s2U1000486	P1000767	5.0
s2U1012127	P1007135	5.0
s2U1005895	P1005402	5.0
s2U1001759	P1026297	5.0
s2U1014351	P1003979	5.0
s2U1006808	P1017602	5.0
s2U1002626	P1022734	4.0
s2U1002063	P1015079	5.0
s2U1010788	P1030522	4.0
s2U1003944	P1013126	4.0
s2U1013880	P1034583	5.0
s2U1013417	P1020671	4.0
s2U1005872	P1020328	5.0
s2U1010203	P1031459	5.0
s2U1018709	P1030780	4.0
s2U1013704	P1033581	5.0
s2U1011310	P1011581	4.0
s2U1003827	P1005193	5.0
s2U1007101	P1014421	5.0
s2U1017570	P1011054	5.0
s2U1005568	P1020328	5.0
s2U1017943	P1005582	5.0
s2U1001031	P1033776	2.0
s2U1004619	P1014836	5.0
s2U1005020	P1030212	5.0
s2U1008262	P1004863	4.0
s2U1011086	P1011751	5.0
s2U1016468	P1013126	4.0
s2U1013091	P1002552	5.0
s2U1016898	P1031839	4.0
s2U1001258	P1026297	5.0
s2U1008031	P1027334	4.0
s2U1012286	P1002552	5.0
s2U1014242	P1006824	5.0
s2U1003291	P1010652	2.0
s2U1018506	P1025649	1.0
s2U1004410	P1020671	1.0
s2U1006723	P1026297	4.0
s2U1011950	P1003185	5.0
s2U1002510	P1022551	4.0
s2U1013523	P1010923	4.0
s2U1013742	P1031190	5.0
s2U1011696	P1027631	5.0
s2U1010740	P1003224	5.0
s2U1001205	P1010652	5.0
s2U1017396	P1004809	5.0
s2U1000338	P1027334	4.0
s2U1016364	P1027334	1.0
s2U1009647	P1008918	5.0
s2U1007678	P1011916	5.0
s2U1011486	P1009114	5.0
s2U1017329	P1005873	5.0
s2U1007931	P1031839	5.0
s2U1002247	P1026297	1.0
s2U1018528	P1002828	4.0
s2U1015912	P1011400	4.0
s2U1005782	P1029713	5.0
s2U1015975	P1002552	5.0
s2U1002993	P1014130	4.0
s2U1014854	P1005743	5.0
s2U1007754	P1017727	5.0
s2U1013491	P1030336	5.0
s2U1005805	P1010456	4.0
s2U1005868	P1013084	1.0
s2U1002834	P1005582	4.0
s2U1008318	P1020671	5.0
s2U1007770	P1033776	5.0
s2U1012623	P1023329	5.0
s2U1010503	P1003946	5.0
s2U1010070	P1027334	5.0
s2U1007566	P1016838	5.0
s2U1001786	P1000316	5.0
s2U1003966	P1005873	4.0
s2U1001586	P1010652	4.0
s2U1000464	P1021051	5.0
s2U1004622	P1007120	5.0
s2U1003660	P1032228	5.0
s2U1001260	P1027334	5.0
s2U1008440	P1012630	3.0
s2U1003360	P1030573	5.0
s2U1003382	P1021694	2.0
s2U1010318	P1004854	1.0
s2U1007789	P1013497	1.0
s2U1006244	P1018171	5.0
s2U1011605	P1033776	2.0
s2U1002229	P1009323	5.0
s2U1000378	P1033776	2.0
s2U1011837	P1011054	5.0
s2U1001839	P1012226	4.0
s2U1015666	P1032276	4.0
s2U1011101	P1011400	5.0
s2U1011338	P1012798	5.0
s2U1008176	P1028202	5.0
s2U1002040	P1024407	5.0
s2U1016258	P1014608	5.0
s2U1006970	P1005783	5.0
s2U1006539	P1028274	5.0
s2U1014000	P1022281	5.0
s2U1003273	P1003546	3.0
s2U1007988	P1021044	1.0
s2U1012160	P1010463	5.0
s2U1004469	P1015520	4.0
s2U1011538	P1022502	4.0
s2U1003864	P1032474	5.0
s2U1013841	P1033723	4.0
s2U1005843	P1030573	5.0
s2U1016302	P1001717	4.0
s2U1017799	P1016006	5.0
s2U1014177	P1028923	3.0
s2U1002864	P1020328	4.0
s2U1003901	P1032457	5.0
s2U1016775	P1007267	5.0
s2U1018723	P1031074	5.0
s2U1005883	P1026296	1.0
s2U1000487	P1006371	5.0
s2U1004932	P1003979	1.0
s2U1010450	P1032276	3.0
s2U1004040	P1032276	5.0
s2U1009548	P1003224	5.0
s2U1014923	P1001322	5.0
s2U1001782	P1013497	5.0
s2U1012617	P1032276	5.0
s2U1004021	P1025649	5.0
s2U1005907	P1028197	4.0
s2U1017997	P1005986	5.0
s2U1001479	P1033723	5.0
s2U1009370	P1014836	5.0
s2U1014771	P1014489	5.0
s2U1010444	P1029713	5.0
s2U1015963	P1027828	1.0
s2U1013725	P1003979	5.0
s2U1005215	P1015746	5.0
s2U1016459	P1024794	5.0
s2U1013072	P1002188	5.0
s2U1004818	P1028202	5.0
s2U1004357	P1002756	5.0
s2U1001626	P1021513	5.0
s2U1011602	P1031839	5.0
s2U1004063	P1022053	5.0
s2U1006264	P1012798	1.0
s2U1010628	P1013019	5.0
s2U1010998	P1030336	5.0
s2U1008957	P1014489	4.0
s2U1015828	P1025877	4.0
s2U1005466	P1017296	5.0
s2U1005478	P1013614	5.0
s2U1013403	P1031839	5.0
s2U1004268	P1002899	5.0
s2U1014815	P1027840	5.0
s2U1015642	P1007128	5.0
s2U1006562	P1003429	5.0
s2U1003858	P1023116	5.0
s2U1005908	P1001032	1.0
s2U1003321	P1032276	5.0
s2U1004083	P1028202	5.0
s2U1012563	P1001001	5.0
s2U1004676	P1012046	5.0
s2U1003088	P1004735	5.0
s2U1009450	P1005697	5.0
s2U1003964	P1005682	5.0
s2U1017986	P1030573	5.0
s2U1004789	P1033251	3.0
s2U1006141	P1022857	4.0
s2U1016333	P1022551	3.0
s2U1013769	P1017365	3.0
s2U1010205	P1019271	5.0
s2U1018294	P1008117	1.0
s2U1010382	P1020328	5.0
s2U1005270	P1028202	3.0
s2U1018346	P1026297	5.0
s2U1012743	P1030336	5.0
s2U1017139	P1020983	1.0
s2U1016169	P1031649	5.0
s2U1017205	P1030895	5.0
s2U1009904	P1006334	5.0
s2U1007889	P1014130	5.0
s2U1013859	P1008549	3.0
s2U1008458	P1023610	5.0
s2U1001954	P1033776	5.0
s2U1015036	P1032514	3.0
s2U1012556	P1005780	3.0
s2U1011148	P1022551	2.0
s2U1017677	P1033103	4.0
s2U1017046	P1003979	4.0
s2U1017771	P1002552	5.0
s2U1003376	P1030391	3.0
s2U1009958	P1007507	3.0
s2U1005805	P1011668	5.0
s2U1001993	P1003546	5.0
s2U1014807	P1004125	5.0
s2U1013702	P1026297	1.0
s2U1016194	P1034350	5.0
s2U1017807	P1028405	5.0
s2U1010933	P1032700	1.0
s2U1010234	P1015717	5.0
s2U1015694	P1025922	5.0
s2U1009360	P1034254	5.0
s2U1018375	P1001745	4.0
s2U1012106	P1027074	5.0
s2U1013665	P1004735	5.0
s2U1011286	P1028202	5.0
s2U1013508	P1005800	5.0
s2U1018529	P1030201	5.0
s2U1001228	P1029794	5.0
s2U1005933	P1023960	5.0
s2U1015672	P1030362	5.0
s2U1007564	P1033650	5.0
s2U1007214	P1029081	2.0
s2U1015263	P1028202	5.0
s2U1004710	P1006696	1.0
s2U1011115	P1003546	4.0
s2U1013372	P1025649	3.0
s2U1000498	P1011400	5.0
s2U1008761	P1015444	3.0
s2U1014196	P1026063	5.0
s2U1016861	P1032276	5.0
s2U1006629	P1034254	5.0
s2U1011698	P1003805	5.0
s2U1005909	P1011254	5.0
s2U1008871	P1026297	5.0
s2U1000450	P1033776	5.0
s2U1003085	P1023402	5.0
s2U1009435	P1011400	5.0
s2U1017389	P1033776	1.0
s2U1010949	P1003546	5.0
s2U1017351	P1019072	5.0
s2U1016660	P1017006	5.0
s2U1012783	P1000767	5.0
s2U1011148	P1005460	5.0
s2U1009718	P1022390	5.0
s2U1016336	P1005582	5.0
s2U1012496	P1007448	4.0
s2U1017446	P1017595	5.0
s2U1005091	P1028202	5.0
s2U1017278	P1032276	5.0
s2U1010134	P1032276	5.0
s2U1002927	P1016912	5.0
s2U1003643	P1020671	5.0
s2U1014294	P1019963	1.0
s2U1007962	P1002594	5.0
s2U1017603	P1003036	3.0
s2U1016963	P1003222	4.0
s2U1011971	P1011400	5.0
s2U1010405	P1001972	1.0
s2U1008752	P1002552	5.0
s2U1007630	P1006467	5.0
s2U1018383	P1011125	5.0
s2U1012416	P1027334	4.0
s2U1013060	P1008665	5.0
s2U1014020	P1005402	5.0
s2U1011828	P1028160	5.0
s2U1011446	P1029116	5.0
s2U1006764	P1026063	5.0
s2U1010311	P1012123	2.0
s2U1000257	P1027334	5.0
s2U1011920	P1032268	5.0
s2U1018719	P1004979	5.0
s2U1018493	P1026024	3.0
s2U1001128	P1003979	5.0
s2U1003431	P1021953	5.0
s2U1016171	P1030336	5.0
s2U1014399	P1031019	5.0
s2U1015290	P1005882	5.0
s2U1007171	P1021174	5.0
s2U1016177	P1008439	5.0
s2U1007009	P1025656	5.0
s2U1005138	P1029713	5.0
s2U1007566	P1027334	5.0
s2U1003411	P1021314	5.0
s2U1011196	P1034254	5.0
s2U1001026	P1028202	5.0
s2U1013156	P1034254	3.0
s2U1014293	P1025649	1.0
s2U1015575	P1000153	5.0
s2U1004881	P1020464	5.0
s2U1013566	P1016291	5.0
s2U1012240	P1012630	3.0
s2U1014122	P1003036	5.0
s2U1014153	P1002552	5.0
s2U1004976	P1023555	2.0
s2U1004256	P1032276	5.0
s2U1007365	P1014489	3.0
s2U1003364	P1012574	5.0
s2U1002331	P1009859	5.0
s2U1011792	P1005661	2.0
s2U1004091	P1015609	5.0
s2U1007913	P1029907	5.0
s2U1005676	P1003566	5.0
s2U1012938	P1024048	4.0
s2U1016284	P1028202	5.0
s2U1018404	P1009788	5.0
s2U1011291	P1033733	4.0
s2U1009171	P1006147	3.0
s2U1006799	P1014489	5.0
s2U1016612	P1004587	4.0
s2U1015472	P1031839	5.0
s2U1017144	P1032276	1.0
s2U1010240	P1003002	5.0
s2U1012643	P1030313	5.0
s2U1011234	P1019271	5.0
s2U1001015	P1023513	5.0
s2U1000426	P1005873	4.0
s2U1000689	P1020671	5.0
s2U1012535	P1031839	5.0
s2U1014345	P1019722	5.0
s2U1011561	P1030336	3.0
s2U1015445	P1032276	5.0
s2U1009714	P1002552	5.0
s2U1011998	P1006563	3.0
s2U1005040	P1023006	4.0
s2U1005689	P1033062	5.0
s2U1004009	P1002552	5.0
s2U1001005	P1016377	5.0
s2U1003164	P1030325	3.0
s2U1017669	P1027334	5.0
s2U1008048	P1000353	5.0
s2U1000063	P1017343	5.0
s2U1008391	P1014828	5.0
s2U1010968	P1003224	4.0
s2U1011534	P1012046	5.0
s2U1018167	P1027066	1.0
s2U1003655	P1011400	1.0
s2U1005572	P1032276	5.0
s2U1014525	P1002277	5.0
s2U1008591	P1031839	5.0
s2U1001167	P1022992	5.0
s2U1018238	P1012046	5.0
s2U1006363	P1008576	5.0
s2U1010264	P1000649	5.0
s2U1001791	P1032093	5.0
s2U1012616	P1023610	5.0
s2U1010286	P1014945	4.0
s2U1012461	P1013686	5.0
s2U1015881	P1008175	3.0
s2U1015610	P1030336	3.0
s2U1012159	P1006147	1.0
s2U1001176	P1016460	5.0
s2U1005445	P1030336	5.0
s2U1004470	P1008453	5.0
s2U1001645	P1025649	5.0
s2U1015654	P1020955	5.0
s2U1010860	P1022041	4.0
s2U1005156	P1001550	2.0
s2U1013408	P1004809	5.0
s2U1013674	P1008644	5.0
s2U1012675	P1001745	5.0
s2U1010465	P1027334	4.0
s2U1004295	P1030565	5.0
s2U1007653	P1032474	5.0
s2U1017456	P1016729	5.0
s2U1005402	P1020892	5.0
s2U1001289	P1029713	5.0
s2U1016266	P1028522	5.0
s2U1011658	P1027334	3.0
s2U1016603	P1002067	5.0
s2U1010349	P1032276	5.0
s2U1008894	P1031839	1.0
s2U1014477	P1025649	4.0
s2U1001126	P1031839	5.0
s2U1013603	P1003979	1.0
s2U1001650	P1022981	4.0
s2U1017560	P1002213	5.0
s2U1013729	P1022551	5.0
s2U1006753	P1005955	5.0
s2U1014882	P1019624	5.0
s2U1007322	P1000767	5.0
s2U1004885	P1027334	4.0
s2U1001316	P1002188	5.0
s2U1013221	P1007507	5.0
s2U1018294	P1020137	1.0
s2U1011796	P1003384	5.0
s2U1012400	P1027317	5.0
s2U1007449	P1028710	5.0
s2U1007461	P1030336	4.0
s2U1004042	P1020872	5.0
s2U1018464	P1027334	5.0
s2U1002032	P1010305	5.0
s2U1005892	P1023344	4.0
s2U1011338	P1025982	5.0
s2U1007544	P1028522	5.0
s2U1012448	P1030890	5.0
s2U1009939	P1028710	5.0
s2U1018378	P1026297	1.0
s2U1012763	P1030890	5.0
s2U1003598	P1020671	3.0
s2U1010584	P1026297	5.0
s2U1018625	P1024397	3.0
s2U1017750	P1032276	5.0
s2U1008716	P1031839	1.0
s2U1014264	P1000264	5.0
s2U1008332	P1001972	4.0
s2U1013010	P1006217	5.0
s2U1013134	P1026847	5.0
s2U1017617	P1007887	5.0
s2U1013640	P1024048	5.0
s2U1018386	P1030336	5.0
s2U1016154	P1030912	5.0
s2U1015323	P1034254	3.0
s2U1001273	P1011219	4.0
s2U1017202	P1012572	5.0
s2U1000772	P1005171	5.0
s2U1015464	P1005582	5.0
s2U1004783	P1030336	5.0
s2U1016613	P1027334	5.0
s2U1011712	P1032276	5.0
s2U1006942	P1027279	5.0
s2U1008918	P1028202	5.0
s2U1000152	P1009323	5.0
s2U1016978	P1033776	4.0
s2U1015518	P1013019	5.0
s2U1010441	P1024709	5.0
s2U1010137	P1021044	5.0
s2U1015620	P1014489	5.0
s2U1005881	P1027840	5.0
s2U1011359	P1021314	5.0
s2U1010060	P1002552	5.0
s2U1000938	P1023402	5.0
s2U1013657	P1030328	5.0
s2U1000112	P1012046	5.0
s2U1002950	P1009671	5.0
s2U1011343	P1031839	1.0
s2U1002153	P1012487	5.0
s2U1018186	P1008509	5.0
s2U1009974	P1000348	4.0
s2U1004564	P1002552	4.0
s2U1009472	P1019271	1.0
s2U1015104	P1011386	5.0
s2U1001386	P1006147	5.0
s2U1007540	P1010490	5.0
s2U1001073	P1003224	5.0
s2U1014027	P1013497	3.0
s2U1007658	P1001568	5.0
s2U1006232	P1030003	5.0
s2U1000668	P1012046	5.0
s2U1003664	P1027334	5.0
s2U1007381	P1022362	5.0
s2U1008979	P1032276	5.0
s2U1013953	P1005402	3.0
s2U1006399	P1003979	5.0
s2U1016494	P1026893	4.0
s2U1009003	P1014748	5.0
s2U1003352	P1011745	4.0
s2U1000471	P1005156	5.0
s2U1009769	P1027334	5.0
s2U1004413	P1002552	5.0
s2U1012423	P1012046	5.0
s2U1003104	P1028202	5.0
s2U1009129	P1033776	1.0
s2U1012450	P1024772	5.0
s2U1007826	P1018698	5.0
s2U1004081	P1033776	5.0
s2U1013113	P1031839	5.0
s2U1002947	P1020671	5.0
s2U1010034	P1026297	1.0
s2U1011171	P1005743	4.0
s2U1011940	P1030336	5.0
s2U1001187	P1033776	5.0
s2U1011004	P1020671	5.0
s2U1010306	P1001032	4.0
s2U1018770	P1001001	5.0
s2U1010681	P1027334	5.0
s2U1015555	P1002552	5.0
s2U1014419	P1023744	5.0
s2U1014809	P1027334	5.0
s2U1015656	P1003546	5.0
s2U1003305	P1028202	5.0
s2U1009888	P1030336	5.0
s2U1006854	P1033776	1.0
s2U1016061	P1020137	1.0
s2U1004091	P1002213	5.0
s2U1008398	P1028202	1.0
s2U1003702	P1030336	5.0
s2U1012973	P1003979	5.0
s2U1006515	P1003827	5.0
s2U1005123	P1027139	5.0
s2U1007345	P1003979	4.0
s2U1003283	P1025267	3.0
s2U1002289	P1013592	5.0
s2U1015596	P1029120	5.0
s2U1010006	P1002552	5.0
s2U1007984	P1034254	4.0
s2U1008781	P1029861	3.0
s2U1010160	P1019428	5.0
s2U1014552	P1005582	5.0
s2U1016868	P1032276	5.0
s2U1018230	P1014602	5.0
s2U1001105	P1008588	5.0
s2U1000142	P1015408	5.0
s2U1011239	P1029555	4.0
s2U1001755	P1018060	5.0
s2U1000858	P1000036	5.0
s2U1002782	P1012563	5.0
s2U1001006	P1030336	4.0
s2U1018083	P1033776	3.0
s2U1012499	P1027334	5.0
s2U1007483	P1024407	5.0
s2U1009108	P1031839	5.0
s2U1003564	P1007447	5.0
s2U1013191	P1031202	5.0
s2U1007523	P1025649	5.0
s2U1006468	P1028202	1.0
s2U1002820	P1032276	5.0
s2U1012805	P1009000	5.0
s2U1005123	P1029512	3.0
s2U1007342	P1000765	5.0
s2U1015206	P1028848	5.0
s2U1014782	P1018409	5.0
s2U1005434	P1025649	5.0
s2U1000856	P1031839	5.0
s2U1002799	P1030214	5.0
s2U1010961	P1032276	5.0
s2U1017623	P1032006	5.0
s2U1006917	P1026841	5.0
s2U1006470	P1028202	2.0
s2U1004673	P1003677	5.0
s2U1002830	P1001607	5.0
s2U1001846	P1032474	4.0
s2U1018799	P1016533	5.0
s2U1004353	P1020851	5.0
s2U1017246	P1030336	5.0
s2U1001603	P1012046	5.0
s2U1015287	P1024457	5.0
s2U1015631	P1028018	4.0
s2U1006842	P1024905	5.0
s2U1010513	P1031839	5.0
s2U1001806	P1029620	5.0
s2U1008401	P1002636	4.0
s2U1017416	P1032276	5.0
s2U1013106	P1008940	5.0
s2U1012159	P1034254	1.0
s2U1009258	P1018298	5.0
s2U1010451	P1016377	4.0
s2U1017353	P1027334	5.0
s2U1006066	P1018654	5.0
s2U1015278	P1019722	4.0
s2U1004451	P1033776	1.0
s2U1014745	P1030336	5.0
s2U1001542	P1015408	4.0
s2U1016332	P1002699	4.0
s2U1000437	P1003546	5.0
s2U1001127	P1020601	5.0
s2U1008438	P1009000	4.0
s2U1015436	P1019590	5.0
s2U1013592	P1024048	5.0
s2U1013699	P1032913	5.0
s2U1010384	P1027686	5.0
s2U1010512	P1014962	4.0
s2U1013008	P1026088	5.0
s2U1014886	P1023295	4.0
s2U1005063	P1001972	1.0
s2U1004917	P1015338	5.0
s2U1006409	P1025649	2.0
s2U1016187	P1030336	5.0
s2U1002818	P1007447	5.0
s2U1016005	P1004863	5.0
s2U1005576	P1031839	1.0
s2U1017300	P1031839	5.0
s2U1018801	P1008702	3.0
s2U1003021	P1014489	5.0
s2U1008552	P1030720	2.0
s2U1004391	P1010652	4.0
s2U1010667	P1009550	5.0
s2U1008211	P1008383	4.0
s2U1013036	P1011696	5.0
s2U1002319	P1028202	5.0
s2U1010147	P1003546	5.0
s2U1011140	P1026305	4.0
s2U1003397	P1003839	5.0
s2U1002713	P1006347	5.0
s2U1001087	P1007507	5.0
s2U1014189	P1011758	5.0
s2U1007919	P1024048	5.0
s2U1000430	P1020984	5.0
s2U1008496	P1018969	5.0
s2U1001712	P1012046	5.0
s2U1007806	P1002194	1.0
s2U1017177	P1020137	5.0
