userId	itemId	rating
s1U1031030	P1008300	1.0
s1U1094967	P1026194	1.0
s1U1071507	P1018801	1.0
s1U1103841	P1031755	1.0
s1U1100807	P1001972	1.0
s1U1053600	P1033695	1.0
s1U1077082	P1014704	1.0
s1U1110410	P1026713	1.0
s1U1118850	P1011671	1.0
s1U1120488	P1025549	1.0
s1U1082564	P1013041	1.0
s1U1089056	P1027138	1.0
s1U1012673	P1021734	1.0
s1U1020112	P1012389	1.0
s1U1075445	P1001598	1.0
s1U1088244	P1026533	1.0
s1U1035918	P1013773	1.0
s1U1112606	P1011859	1.0
s1U1139072	P1005610	1.0
s1U1057739	P1023568	1.0
s1U1126755	P1014220	1.0
s1U1117827	P1016280	1.0
s1U1013521	P1030126	1.0
s1U1103092	P1008967	1.0
s1U1066144	P1022983	1.0
s1U1005628	P1019018	1.0
s1U1019646	P1005137	1.0
s1U1093964	P1007017	1.0
s1U1097068	P1017945	1.0
s1U1070785	P1028021	1.0
s1U1058276	P1009327	1.0
s1U1039473	P1012174	1.0
s1U1136141	P1029736	1.0
s1U1102997	P1028676	1.0
s1U1091465	P1003717	1.0
s1U1107724	P1024978	1.0
s1U1052996	P1015537	1.0
s1U1138884	P1019046	1.0
s1U1127748	P1023478	1.0
s1U1086006	P1015578	1.0
s1U1083135	P1007398	1.0
s1U1003620	P1000134	1.0
s1U1130244	P1006476	1.0
s1U1076187	P1002300	1.0
s1U1046945	P1015070	1.0
s1U1024513	P1025118	1.0
s1U1099912	P1017290	1.0
s1U1059927	P1020521	1.0
s1U1094967	P1013773	1.0
s1U1109418	P1003566	1.0
s1U1132369	P1005119	1.0
s1U1011556	P1023211	1.0
s1U1010147	P1002612	1.0
s1U1117685	P1011464	1.0
s1U1069142	P1033293	1.0
s1U1024690	P1010008	1.0
s1U1095404	P1025910	1.0
s1U1089091	P1020753	1.0
s1U1112628	P1016020	1.0
s1U1054316	P1018238	1.0
s1U1070898	P1031570	1.0
s1U1118543	P1019976	1.0
s1U1050847	P1033401	1.0
s1U1017310	P1021287	1.0
s1U1001831	P1005385	1.0
s1U1079201	P1008260	1.0
s1U1009058	P1026729	1.0
s1U1027496	P1022455	1.0
s1U1134481	P1020671	1.0
s1U1005617	P1015989	1.0
s1U1004583	P1019044	1.0
s1U1051976	P1010520	1.0
s1U1074477	P1006155	1.0
s1U1045878	P1005766	1.0
s1U1136968	P1017704	1.0
s1U1096201	P1019264	1.0
s1U1054223	P1014577	1.0
s1U1111695	P1028794	1.0
s1U1077716	P1012947	1.0
s1U1006697	P1025858	1.0
s1U1103499	P1001789	1.0
s1U1014581	P1008065	1.0
s1U1058298	P1023061	1.0
s1U1094816	P1028105	1.0
s1U1050606	P1006652	1.0
s1U1104871	P1010056	1.0
s1U1043619	P1001930	1.0
s1U1083320	P1014036	1.0
s1U1084827	P1006239	1.0
s1U1032826	P1016699	1.0
s1U1086155	P1031570	1.0
s1U1086970	P1028646	1.0
s1U1090550	P1020496	1.0
s1U1037427	P1010383	1.0
s1U1025076	P1027366	1.0
s1U1006932	P1033302	1.0
s1U1004040	P1020097	1.0
s1U1085917	P1016236	1.0
s1U1048978	P1021384	1.0
s1U1026309	P1014624	1.0
s1U1039473	P1026533	1.0
s1U1063730	P1013176	1.0
s1U1064283	P1017141	1.0
s1U1130518	P1027161	1.0
s1U1023179	P1021512	1.0
s1U1066589	P1031019	1.0
s1U1141066	P1006997	1.0
s1U1135458	P1008659	1.0
s1U1085557	P1022729	1.0
s1U1086025	P1007733	1.0
s1U1083575	P1015012	1.0
s1U1077699	P1005610	1.0
s1U1027637	P1008774	1.0
s1U1108496	P1003839	1.0
s1U1137787	P1032242	1.0
s1U1117864	P1012362	1.0
s1U1060775	P1024230	1.0
s1U1042781	P1024170	1.0
s1U1015304	P1009135	1.0
s1U1106116	P1016976	1.0
s1U1008266	P1020224	1.0
s1U1083735	P1011480	1.0
s1U1073814	P1021690	1.0
s1U1124776	P1000394	1.0
s1U1001271	P1002573	1.0
s1U1063727	P1019490	1.0
s1U1031663	P1006652	1.0
s1U1019105	P1010224	1.0
s1U1016107	P1017253	1.0
s1U1134500	P1011176	1.0
s1U1109704	P1017453	1.0
s1U1022894	P1003750	1.0
s1U1112654	P1012356	1.0
s1U1014581	P1014443	1.0
s1U1058409	P1006563	1.0
s1U1120229	P1007223	1.0
s1U1099648	P1016172	1.0
s1U1079224	P1017926	1.0
s1U1029008	P1029271	1.0
s1U1132177	P1018008	1.0
s1U1004178	P1007362	1.0
s1U1044530	P1024784	1.0
s1U1025403	P1019283	1.0
s1U1046241	P1007362	1.0
s1U1129507	P1010928	1.0
s1U1094710	P1000107	1.0
s1U1065132	P1013556	1.0
s1U1036075	P1028592	1.0
s1U1119167	P1033842	1.0
s1U1063708	P1005746	1.0
s1U1007015	P1023182	1.0
s1U1124859	P1022115	1.0
s1U1063713	P1026755	1.0
s1U1115329	P1000394	1.0
s1U1012786	P1009155	1.0
s1U1135671	P1003794	1.0
s1U1003135	P1006266	1.0
s1U1137217	P1033247	1.0
s1U1126812	P1000618	1.0
s1U1041430	P1032773	1.0
s1U1039882	P1011612	1.0
s1U1015699	P1014557	1.0
s1U1047704	P1020258	1.0
s1U1036622	P1013768	1.0
s1U1093842	P1007362	1.0
s1U1007086	P1018710	1.0
s1U1023767	P1028233	1.0
s1U1017701	P1013540	1.0
s1U1093706	P1033193	1.0
s1U1067380	P1011417	1.0
s1U1038875	P1019365	1.0
s1U1106702	P1029713	1.0
s1U1082124	P1011959	1.0
s1U1137770	P1020753	1.0
s1U1119022	P1022727	1.0
s1U1125110	P1025051	1.0
s1U1140184	P1021931	1.0
s1U1001390	P1015989	1.0
s1U1025690	P1009327	1.0
s1U1007015	P1009327	1.0
s1U1056328	P1000871	1.0
s1U1011879	P1009838	1.0
s1U1026523	P1032649	1.0
s1U1013551	P1004660	1.0
s1U1083163	P1030289	1.0
s1U1091120	P1023182	1.0
s1U1103796	P1015762	1.0
s1U1061035	P1015543	1.0
s1U1063159	P1028847	1.0
s1U1129001	P1032294	1.0
s1U1122148	P1005284	1.0
s1U1130104	P1008688	1.0
s1U1014840	P1019264	1.0
s1U1094082	P1029850	1.0
s1U1097952	P1019302	1.0
s1U1091877	P1029124	1.0
s1U1003223	P1011436	1.0
s1U1111588	P1003243	1.0
s1U1026089	P1020224	1.0
s1U1131630	P1029296	1.0
s1U1049539	P1027335	1.0
s1U1003748	P1015359	1.0
s1U1117117	P1031284	1.0
s1U1055182	P1016585	1.0
s1U1039473	P1005610	1.0
s1U1043225	P1007525	1.0
s1U1096092	P1030325	1.0
s1U1063730	P1008446	1.0
s1U1052147	P1032206	1.0
s1U1060794	P1009394	1.0
s1U1090129	P1007489	1.0
s1U1076793	P1015523	1.0
s1U1104561	P1026533	1.0
s1U1073139	P1020171	1.0
s1U1112249	P1010388	1.0
s1U1068856	P1000710	1.0
s1U1059978	P1000702	1.0
s1U1083435	P1027786	1.0
s1U1115253	P1022762	1.0
s1U1140598	P1016807	1.0
s1U1094692	P1021552	1.0
s1U1078985	P1015547	1.0
s1U1137770	P1013514	1.0
s1U1019329	P1032590	1.0
s1U1131861	P1021076	1.0
s1U1055027	P1031970	1.0
s1U1073587	P1014921	1.0
s1U1002248	P1020104	1.0
s1U1057363	P1012036	1.0
s1U1077940	P1019374	1.0
s1U1038531	P1022222	1.0
s1U1134363	P1018325	1.0
s1U1117530	P1015746	1.0
s1U1081089	P1021216	1.0
s1U1020071	P1028428	1.0
s1U1078301	P1001412	1.0
s1U1082013	P1009752	1.0
s1U1046874	P1028281	1.0
s1U1058273	P1023964	1.0
s1U1012519	P1028841	1.0
s1U1085041	P1006362	1.0
s1U1111380	P1032147	1.0
s1U1005170	P1007793	1.0
s1U1056043	P1002338	1.0
s1U1072658	P1018561	1.0
s1U1029605	P1022727	1.0
s1U1077859	P1012411	1.0
s1U1086327	P1026533	1.0
s1U1092045	P1030359	1.0
s1U1077293	P1029842	1.0
s1U1037470	P1020742	1.0
s1U1133104	P1009399	1.0
s1U1047488	P1000300	1.0
s1U1111695	P1014277	1.0
s1U1036370	P1022560	1.0
s1U1004280	P1002699	1.0
s1U1127100	P1009261	1.0
s1U1140136	P1023182	1.0
s1U1008666	P1001550	1.0
s1U1015757	P1016492	1.0
s1U1003296	P1010534	1.0
s1U1000238	P1019810	1.0
s1U1105626	P1001551	1.0
s1U1102053	P1034409	1.0
s1U1106541	P1025664	1.0
s1U1017003	P1027139	1.0
s1U1053347	P1032814	1.0
s1U1049730	P1031082	1.0
s1U1076154	P1033449	1.0
s1U1140796	P1021255	1.0
s1U1052135	P1017345	1.0
s1U1045432	P1000665	1.0
s1U1136354	P1015578	1.0
s1U1067639	P1001133	1.0
s1U1066572	P1027104	1.0
s1U1088536	P1033598	1.0
s1U1129228	P1005582	1.0
s1U1029436	P1034299	1.0
s1U1054728	P1004529	1.0
s1U1059601	P1012042	1.0
s1U1122465	P1002550	1.0
s1U1029468	P1018625	1.0
s1U1030510	P1015162	1.0
s1U1120229	P1016979	1.0
s1U1034470	P1026711	1.0
s1U1002307	P1004145	1.0
s1U1049927	P1029283	1.0
s1U1111473	P1034147	1.0
s1U1074122	P1020753	1.0
s1U1060239	P1034305	1.0
s1U1082269	P1003429	1.0
s1U1140797	P1004084	1.0
s1U1034470	P1014128	1.0
s1U1120100	P1010114	1.0
s1U1059158	P1026302	1.0
s1U1035391	P1020195	1.0
s1U1106728	P1028622	1.0
s1U1004346	P1009748	1.0
s1U1075181	P1021738	1.0
s1U1057042	P1015489	1.0
s1U1140516	P1031616	1.0
s1U1029897	P1032446	1.0
s1U1028158	P1008788	1.0
s1U1093278	P1022729	1.0
s1U1015576	P1032958	1.0
s1U1010147	P1002001	1.0
s1U1017310	P1019085	1.0
s1U1024249	P1031231	1.0
s1U1011458	P1027393	1.0
s1U1073104	P1021225	1.0
s1U1059426	P1024070	1.0
s1U1003274	P1022206	1.0
s1U1032631	P1002568	1.0
s1U1121876	P1014489	1.0
s1U1032784	P1015762	1.0
s1U1070785	P1032655	1.0
s1U1107904	P1007632	1.0
s1U1069833	P1015187	1.0
s1U1106700	P1031570	1.0
s1U1003614	P1013473	1.0
s1U1081603	P1007169	1.0
s1U1100920	P1021090	1.0
s1U1046842	P1006127	1.0
s1U1028136	P1004580	1.0
s1U1096390	P1016442	1.0
s1U1110699	P1033428	1.0
s1U1037287	P1030573	1.0
s1U1089322	P1020753	1.0
s1U1034662	P1032890	1.0
s1U1125331	P1016020	1.0
s1U1140136	P1000933	1.0
s1U1066188	P1028124	1.0
s1U1031479	P1018201	1.0
s1U1125731	P1003365	1.0
s1U1016396	P1005610	1.0
s1U1103674	P1011666	1.0
s1U1130753	P1013198	1.0
s1U1013195	P1027624	1.0
s1U1140375	P1004370	1.0
s1U1076364	P1014545	1.0
s1U1000506	P1015960	1.0
s1U1122098	P1010548	1.0
s1U1132480	P1011323	1.0
s1U1053080	P1019986	1.0
s1U1023694	P1001526	1.0
s1U1117338	P1009964	1.0
s1U1028169	P1006303	1.0
s1U1039243	P1019002	1.0
s1U1058873	P1024051	1.0
s1U1103499	P1019002	1.0
s1U1101080	P1000355	1.0
s1U1029436	P1010793	1.0
s1U1096164	P1004175	1.0
s1U1089673	P1019233	1.0
s1U1125701	P1024065	1.0
s1U1122413	P1000865	1.0
s1U1031492	P1020301	1.0
s1U1070390	P1014456	1.0
s1U1068618	P1030637	1.0
s1U1071806	P1000693	1.0
s1U1053479	P1031260	1.0
s1U1090066	P1033864	1.0
s1U1073493	P1018491	1.0
s1U1000583	P1021225	1.0
s1U1040276	P1024903	1.0
s1U1131939	P1003364	1.0
s1U1005558	P1017567	1.0
s1U1009083	P1006330	1.0
s1U1106692	P1024156	1.0
s1U1020231	P1033540	1.0
s1U1040514	P1026044	1.0
s1U1055838	P1002759	1.0
s1U1098731	P1025916	1.0
s1U1137393	P1000630	1.0
s1U1002519	P1010415	1.0
s1U1005611	P1003794	1.0
s1U1039770	P1015989	1.0
s1U1124493	P1022284	1.0
s1U1018005	P1023600	1.0
s1U1007184	P1011993	1.0
s1U1080571	P1023544	1.0
s1U1084943	P1031367	1.0
s1U1091021	P1006111	1.0
s1U1015075	P1019451	1.0
s1U1110873	P1007634	1.0
s1U1051053	P1003280	1.0
s1U1110014	P1026320	1.0
s1U1038536	P1018453	1.0
s1U1072658	P1028314	1.0
s1U1001355	P1017609	1.0
s1U1002446	P1022904	1.0
s1U1007976	P1019092	1.0
s1U1008868	P1019639	1.0
s1U1122447	P1001434	1.0
s1U1137716	P1019363	1.0
s1U1115669	P1005866	1.0
s1U1045627	P1004079	1.0
s1U1088380	P1009161	1.0
s1U1107231	P1034299	1.0
s1U1122453	P1011666	1.0
s1U1056116	P1019357	1.0
s1U1069721	P1024370	1.0
s1U1081876	P1007784	1.0
s1U1133389	P1029936	1.0
s1U1141245	P1014860	1.0
s1U1043315	P1016146	1.0
s1U1047488	P1008795	1.0
s1U1044423	P1010310	1.0
s1U1099725	P1009106	1.0
s1U1011713	P1017009	1.0
s1U1083186	P1000933	1.0
s1U1037094	P1026100	1.0
s1U1035026	P1026101	1.0
s1U1105760	P1032980	1.0
s1U1014447	P1020466	1.0
s1U1032445	P1032910	1.0
s1U1080643	P1017200	1.0
s1U1073332	P1032498	1.0
s1U1007418	P1021833	1.0
s1U1079249	P1015527	1.0
s1U1106712	P1011555	1.0
s1U1070011	P1034231	1.0
s1U1107147	P1016253	1.0
s1U1134605	P1009843	1.0
s1U1081602	P1008505	1.0
s1U1009826	P1010022	1.0
s1U1105791	P1016373	1.0
s1U1089283	P1010520	1.0
s1U1136662	P1021297	1.0
s1U1140175	P1033528	1.0
s1U1060205	P1031741	1.0
s1U1094566	P1028539	1.0
s1U1109707	P1006913	1.0
s1U1047978	P1000281	1.0
s1U1033452	P1029038	1.0
s1U1129291	P1029399	1.0
s1U1025292	P1029683	1.0
s1U1024219	P1024745	1.0
s1U1019925	P1013346	1.0
s1U1120433	P1031133	1.0
s1U1141481	P1013965	1.0
s1U1080722	P1034066	1.0
s1U1091022	P1006476	1.0
s1U1084827	P1020799	1.0
s1U1037201	P1018415	1.0
s1U1010987	P1019247	1.0
s1U1091228	P1017220	1.0
s1U1027753	P1027581	1.0
s1U1096460	P1025046	1.0
s1U1066762	P1032068	1.0
s1U1051915	P1006035	1.0
s1U1116975	P1019986	1.0
s1U1098050	P1017789	1.0
s1U1038677	P1001622	1.0
s1U1009961	P1025594	1.0
s1U1072710	P1002014	1.0
s1U1133825	P1022374	1.0
s1U1135170	P1034108	1.0
s1U1083476	P1006476	1.0
s1U1119456	P1031367	1.0
s1U1125522	P1001502	1.0
s1U1104718	P1017708	1.0
s1U1028961	P1032898	1.0
s1U1076203	P1008662	1.0
s1U1037524	P1011705	1.0
s1U1062018	P1025746	1.0
s1U1040961	P1001772	1.0
s1U1010469	P1026533	1.0
s1U1120712	P1002577	1.0
s1U1114120	P1018086	1.0
s1U1131526	P1028383	1.0
s1U1119093	P1029657	1.0
s1U1012913	P1031015	1.0
s1U1051385	P1000394	1.0
s1U1046906	P1009868	1.0
s1U1077036	P1026752	1.0
s1U1103626	P1007913	1.0
s1U1117540	P1002935	1.0
s1U1007645	P1030949	1.0
s1U1022918	P1032098	1.0
s1U1043662	P1022018	1.0
s1U1013313	P1025259	1.0
s1U1015597	P1028551	1.0
s1U1023411	P1016434	1.0
s1U1051304	P1009658	1.0
s1U1022312	P1020281	1.0
s1U1032747	P1021051	1.0
s1U1048913	P1026438	1.0
s1U1123796	P1015925	1.0
s1U1105112	P1009327	1.0
s1U1140235	P1031052	1.0
s1U1091946	P1026688	1.0
s1U1044034	P1006736	1.0
s1U1008156	P1011318	1.0
s1U1049377	P1015360	1.0
s1U1081656	P1006900	1.0
s1U1042190	P1027297	1.0
s1U1004358	P1018270	1.0
s1U1006668	P1029116	1.0
s1U1138783	P1009327	1.0
s1U1109484	P1032937	1.0
s1U1010843	P1023800	1.0
s1U1047488	P1024253	1.0
s1U1021528	P1019986	1.0
s1U1098650	P1005503	1.0
s1U1007976	P1028948	1.0
s1U1020462	P1011433	1.0
s1U1009961	P1031366	1.0
s1U1000100	P1007445	1.0
s1U1009656	P1000619	1.0
s1U1121589	P1031570	1.0
