userId	itemId	rating
t2U1012625	P1012304	3.0
t2U1012506	P1011264	5.0
t2U1009821	P1016606	5.0
t2U1004231	P1030665	5.0
t2U1007712	P1030921	5.0
t2U1001076	P1033786	2.0
t2U1000056	P1027786	5.0
t2U1000189	P1029588	3.0
t2U1004080	P1031950	1.0
t2U1009192	P1001568	5.0
t2U1012850	P1013831	5.0
t2U1006698	P1020926	5.0
t2U1015512	P1023983	5.0
t2U1002969	P1011199	1.0
t2U1004306	P1017672	5.0
t2U1010002	P1011400	5.0
t2U1010889	P1014653	4.0
t2U1001546	P1017671	4.0
t2U1001388	P1011965	1.0
t2U1009401	P1018325	5.0
t2U1005824	P1016770	5.0
t2U1014866	P1011836	3.0
t2U1005950	P1007496	2.0
t2U1000696	P1034500	5.0
t2U1013535	P1022127	5.0
t2U1007106	P1030515	1.0
t2U1004006	P1011199	4.0
t2U1018163	P1015547	5.0
t2U1000292	P1005653	5.0
t2U1003648	P1020984	5.0
t2U1001114	P1007230	4.0
t2U1014523	P1019995	5.0
t2U1009914	P1007577	5.0
t2U1000331	P1016729	3.0
t2U1004119	P1022493	5.0
t2U1007367	P1023653	5.0
t2U1006097	P1030528	5.0
t2U1016193	P1003714	5.0
t2U1005436	P1005891	5.0
t2U1010215	P1012940	5.0
t2U1017665	P1020642	5.0
t2U1005821	P1006788	5.0
t2U1003335	P1022127	3.0
t2U1014764	P1012309	2.0
t2U1001534	P1006584	5.0
t2U1003174	P1007042	5.0
t2U1017356	P1005131	5.0
t2U1008656	P1009757	5.0
t2U1014011	P1005602	4.0
t2U1003420	P1008859	4.0
t2U1012686	P1010754	5.0
t2U1009706	P1022127	4.0
t2U1009471	P1034511	4.0
t2U1011571	P1028503	5.0
t2U1006088	P1011199	5.0
t2U1014289	P1024099	5.0
t2U1017937	P1034045	5.0
t2U1005764	P1024054	4.0
t2U1017535	P1014347	5.0
t2U1014473	P1017672	4.0
t2U1011361	P1007274	5.0
t2U1001228	P1015404	5.0
t2U1006930	P1000263	3.0
t2U1003579	P1020335	3.0
t2U1012553	P1023291	1.0
t2U1013206	P1023370	5.0
t2U1002955	P1004864	5.0
t2U1012170	P1027234	5.0
t2U1001803	P1002987	5.0
t2U1013053	P1005914	5.0
t2U1002188	P1025232	5.0
t2U1013917	P1002987	5.0
t2U1012569	P1021400	5.0
t2U1013147	P1029627	5.0
t2U1004172	P1012898	5.0
t2U1003466	P1006127	5.0
t2U1014389	P1028964	4.0
t2U1014450	P1000036	5.0
t2U1000654	P1000036	5.0
t2U1016787	P1006279	5.0
t2U1012694	P1014176	5.0
t2U1017674	P1019215	4.0
t2U1000978	P1015557	5.0
t2U1004772	P1001341	5.0
t2U1017908	P1013073	5.0
t2U1000743	P1001508	5.0
t2U1008478	P1019393	5.0
t2U1000068	P1004189	4.0
t2U1010619	P1002153	5.0
t2U1007906	P1034511	2.0
t2U1007306	P1004126	5.0
t2U1011241	P1018249	1.0
t2U1006588	P1024905	4.0
t2U1000182	P1023796	5.0
t2U1011378	P1020926	5.0
t2U1004732	P1018963	5.0
t2U1003239	P1020328	4.0
t2U1006242	P1027786	5.0
t2U1008620	P1017609	3.0
t2U1017892	P1032234	3.0
t2U1006368	P1005296	5.0
t2U1002015	P1012304	5.0
t2U1016233	P1031980	5.0
t2U1003912	P1014856	5.0
t2U1014014	P1001671	5.0
t2U1006318	P1011686	4.0
t2U1006419	P1001568	5.0
t2U1011492	P1011706	4.0
t2U1018217	P1032366	5.0
t2U1000656	P1010754	5.0
t2U1005290	P1001568	4.0
t2U1013320	P1010313	4.0
t2U1007376	P1010056	5.0
t2U1002818	P1028220	5.0
t2U1009313	P1012035	5.0
t2U1014707	P1030179	5.0
t2U1010289	P1013362	3.0
t2U1002986	P1021963	4.0
t2U1013522	P1005842	5.0
t2U1007127	P1010457	4.0
t2U1013515	P1015778	5.0
t2U1005640	P1020228	5.0
t2U1004559	P1030665	5.0
t2U1003444	P1000472	5.0
t2U1007295	P1013458	4.0
t2U1002955	P1018967	5.0
t2U1016653	P1001877	5.0
t2U1013161	P1029785	4.0
t2U1004280	P1032773	5.0
t2U1004925	P1010457	5.0
t2U1009783	P1007042	3.0
t2U1012959	P1000953	4.0
t2U1016164	P1030299	5.0
t2U1012371	P1000792	3.0
t2U1016208	P1017660	5.0
t2U1009376	P1033765	2.0
t2U1003156	P1026235	5.0
t2U1003391	P1029665	5.0
t2U1010625	P1027430	5.0
t2U1013921	P1001542	4.0
t2U1017549	P1027561	3.0
t2U1010081	P1018326	5.0
t2U1013536	P1005891	1.0
t2U1014801	P1013161	5.0
t2U1001627	P1031049	5.0
t2U1006409	P1034500	4.0
t2U1011497	P1012031	5.0
t2U1012057	P1016767	5.0
t2U1017745	P1011400	5.0
t2U1009474	P1027029	5.0
t2U1004043	P1034511	5.0
t2U1002780	P1012574	5.0
t2U1006498	P1026922	5.0
t2U1010104	P1024910	5.0
t2U1011728	P1017518	4.0
t2U1005016	P1020984	3.0
t2U1012397	P1005767	5.0
t2U1001429	P1031284	5.0
t2U1004561	P1005296	5.0
t2U1011988	P1000767	5.0
t2U1011877	P1011003	5.0
t2U1000275	P1033787	4.0
t2U1006277	P1001960	5.0
t2U1011617	P1024576	5.0
t2U1014304	P1014175	2.0
t2U1000125	P1034194	5.0
t2U1015912	P1022127	5.0
t2U1010262	P1032279	4.0
t2U1006843	P1020642	5.0
t2U1014129	P1000953	1.0
t2U1000914	P1018837	1.0
t2U1002239	P1003666	5.0
t2U1011034	P1000218	5.0
t2U1010254	P1000276	5.0
t2U1012362	P1014058	5.0
t2U1005252	P1028220	3.0
t2U1003542	P1007605	5.0
t2U1004277	P1019215	2.0
t2U1013892	P1007496	5.0
t2U1003895	P1021296	5.0
t2U1006494	P1006697	4.0
t2U1005542	P1019093	5.0
t2U1016474	P1024607	5.0
t2U1005521	P1020926	5.0
t2U1015437	P1017518	5.0
t2U1005934	P1030824	5.0
t2U1011231	P1020361	5.0
t2U1003605	P1017518	5.0
t2U1015763	P1034500	3.0
t2U1001144	P1003401	4.0
t2U1005088	P1022920	5.0
t2U1015730	P1034500	5.0
t2U1015286	P1011506	5.0
t2U1015007	P1007977	5.0
t2U1014143	P1012940	5.0
t2U1002988	P1032408	5.0
t2U1007252	P1015645	5.0
t2U1005937	P1031992	1.0
t2U1001799	P1028600	3.0
t2U1002053	P1005767	5.0
t2U1001848	P1008105	3.0
t2U1006328	P1001568	5.0
t2U1008943	P1003981	5.0
t2U1016459	P1020762	4.0
t2U1009303	P1006819	5.0
t2U1005717	P1010457	5.0
t2U1008799	P1025784	4.0
t2U1013269	P1017148	5.0
t2U1005106	P1028340	3.0
t2U1004183	P1026799	5.0
t2U1002988	P1016823	5.0
t2U1010444	P1007921	5.0
t2U1000540	P1016006	3.0
t2U1013384	P1015519	5.0
t2U1005517	P1007590	5.0
t2U1013312	P1034038	5.0
t2U1017108	P1031980	5.0
t2U1004468	P1025556	5.0
t2U1000845	P1017523	5.0
t2U1005555	P1020926	5.0
t2U1010138	P1032252	5.0
t2U1014989	P1031980	5.0
t2U1015007	P1006103	5.0
t2U1008179	P1017518	5.0
t2U1016027	P1000767	5.0
t2U1000673	P1031950	3.0
t2U1003488	P1022493	5.0
t2U1012791	P1023402	5.0
t2U1017018	P1000244	5.0
t2U1015813	P1032617	5.0
t2U1015136	P1012031	4.0
t2U1008522	P1030956	5.0
t2U1012160	P1023935	5.0
t2U1009347	P1001411	5.0
t2U1007672	P1022603	4.0
t2U1010037	P1002705	3.0
t2U1007839	P1034511	4.0
t2U1008709	P1000695	5.0
t2U1015664	P1024328	5.0
t2U1007720	P1032301	5.0
t2U1004933	P1006215	4.0
t2U1004609	P1000619	5.0
t2U1001026	P1005653	5.0
t2U1002621	P1033460	5.0
t2U1004320	P1007663	5.0
t2U1017189	P1025622	5.0
t2U1017978	P1012866	2.0
t2U1003864	P1023861	2.0
t2U1015516	P1008084	5.0
t2U1013348	P1006739	5.0
t2U1012250	P1003320	5.0
t2U1016679	P1000655	5.0
t2U1001582	P1023960	5.0
t2U1000959	P1017351	5.0
t2U1000274	P1023291	5.0
t2U1010526	P1028410	5.0
t2U1014569	P1012914	5.0
t2U1000296	P1000953	5.0
t2U1008271	P1007663	5.0
t2U1003299	P1007042	4.0
t2U1014827	P1028079	5.0
t2U1006745	P1031309	5.0
t2U1014361	P1014964	5.0
t2U1017308	P1023261	5.0
t2U1008925	P1011221	2.0
t2U1008668	P1023402	5.0
t2U1006247	P1000930	5.0
t2U1011201	P1032014	5.0
t2U1011310	P1006745	5.0
t2U1004345	P1006745	5.0
t2U1012031	P1033329	4.0
t2U1003019	P1005402	5.0
t2U1005006	P1028772	5.0
t2U1016029	P1014964	5.0
t2U1015130	P1015519	1.0
t2U1003450	P1015520	5.0
t2U1005437	P1019215	3.0
t2U1005291	P1022841	5.0
t2U1000131	P1021257	5.0
t2U1015765	P1011144	4.0
t2U1014723	P1004126	5.0
t2U1000900	P1022497	5.0
t2U1008999	P1029560	2.0
t2U1006749	P1012513	5.0
t2U1012356	P1010886	5.0
t2U1000875	P1015404	4.0
t2U1006214	P1022127	3.0
t2U1000401	P1009704	5.0
t2U1011633	P1034405	5.0
t2U1001685	P1022127	5.0
t2U1011874	P1016634	5.0
t2U1005398	P1016006	5.0
t2U1010777	P1023291	1.0
t2U1005585	P1007764	4.0
t2U1011013	P1019215	4.0
t2U1011650	P1017977	3.0
t2U1015253	P1008015	5.0
t2U1004576	P1014424	5.0
t2U1007242	P1001341	5.0
t2U1000061	P1000197	5.0
t2U1013888	P1020926	1.0
t2U1015496	P1015823	1.0
t2U1014028	P1017672	2.0
t2U1016719	P1000077	4.0
t2U1002835	P1022015	4.0
t2U1013269	P1005767	4.0
t2U1003550	P1010150	5.0
t2U1007585	P1000225	1.0
t2U1000126	P1011721	5.0
t2U1013682	P1016460	5.0
t2U1014163	P1008639	4.0
t2U1011861	P1034500	5.0
t2U1010137	P1007977	5.0
t2U1000557	P1011666	5.0
t2U1010023	P1029015	5.0
t2U1003827	P1031941	5.0
t2U1016772	P1033731	5.0
t2U1014293	P1028772	5.0
t2U1005052	P1007042	5.0
t2U1015505	P1017839	5.0
t2U1008087	P1022127	4.0
t2U1006741	P1030828	2.0
t2U1017483	P1004550	5.0
t2U1001961	P1024501	5.0
t2U1004120	P1009412	3.0
t2U1010553	P1004084	5.0
t2U1004466	P1022127	1.0
t2U1002099	P1012914	5.0
t2U1004010	P1022493	5.0
t2U1002933	P1022139	5.0
t2U1009774	P1010457	3.0
t2U1016358	P1022477	1.0
t2U1016205	P1016975	4.0
t2U1004455	P1023159	2.0
t2U1005877	P1020328	4.0
t2U1010010	P1026016	1.0
t2U1010337	P1008077	5.0
t2U1012456	P1015778	5.0
t2U1008324	P1026922	5.0
t2U1014089	P1026224	5.0
t2U1014939	P1031980	4.0
t2U1005130	P1028233	5.0
t2U1017328	P1034198	5.0
t2U1016718	P1006389	4.0
t2U1000203	P1031980	5.0
t2U1002741	P1006819	5.0
t2U1009227	P1029669	3.0
t2U1009702	P1006745	5.0
t2U1001952	P1000077	5.0
t2U1016605	P1003002	5.0
t2U1003439	P1029750	5.0
t2U1006568	P1027360	5.0
t2U1014689	P1007544	4.0
t2U1003877	P1006856	5.0
t2U1010290	P1011544	5.0
t2U1002555	P1024545	5.0
t2U1002311	P1009754	5.0
t2U1005321	P1007042	5.0
t2U1012824	P1004550	1.0
t2U1015798	P1030816	5.0
t2U1003590	P1010898	5.0
t2U1004011	P1014945	5.0
t2U1005788	P1000695	5.0
t2U1010968	P1012031	5.0
t2U1011944	P1004550	5.0
t2U1017660	P1020564	5.0
t2U1018205	P1003224	4.0
t2U1015362	P1011199	4.0
t2U1010463	P1010754	5.0
t2U1009663	P1028248	5.0
t2U1012503	P1012035	5.0
t2U1001016	P1007042	5.0
t2U1012088	P1012035	5.0
t2U1014532	P1007042	3.0
t2U1008872	P1007312	5.0
t2U1007004	P1010754	5.0
t2U1017253	P1021051	5.0
t2U1009612	P1009483	5.0
t2U1007060	P1033251	4.0
t2U1002140	P1016085	5.0
t2U1014963	P1017022	1.0
t2U1012927	P1034187	5.0
t2U1002114	P1021499	5.0
t2U1004216	P1025102	5.0
t2U1002410	P1024973	5.0
t2U1015724	P1023746	5.0
t2U1015155	P1002017	5.0
t2U1007690	P1027151	5.0
t2U1015637	P1020328	5.0
t2U1010266	P1026847	5.0
t2U1003185	P1031671	5.0
t2U1002683	P1033904	5.0
t2U1010489	P1017494	5.0
t2U1009849	P1002806	5.0
t2U1010473	P1005767	4.0
t2U1000270	P1010410	1.0
t2U1005187	P1014060	5.0
t2U1012023	P1033761	5.0
t2U1015534	P1013336	4.0
t2U1015527	P1021314	5.0
t2U1002846	P1012936	5.0
t2U1009893	P1003848	5.0
t2U1005210	P1008067	5.0
t2U1016228	P1034500	1.0
t2U1007885	P1023291	5.0
t2U1011997	P1027508	5.0
t2U1013884	P1001568	5.0
t2U1007779	P1007544	5.0
t2U1014305	P1019847	4.0
t2U1013667	P1027489	5.0
t2U1005339	P1016558	5.0
t2U1007311	P1018686	5.0
t2U1015528	P1003193	4.0
t2U1005595	P1028772	5.0
t2U1005515	P1023170	4.0
t2U1015914	P1026370	5.0
t2U1010217	P1012914	1.0
t2U1015415	P1014856	5.0
t2U1002879	P1011448	4.0
t2U1001683	P1016460	5.0
t2U1008583	P1008916	4.0
t2U1000031	P1007577	5.0
t2U1009623	P1023873	4.0
t2U1013946	P1033860	5.0
t2U1001632	P1022127	3.0
t2U1005199	P1029750	5.0
t2U1007777	P1002273	5.0
t2U1002955	P1012035	5.0
t2U1003542	P1016675	4.0
t2U1008684	P1023424	5.0
t2U1001270	P1022139	5.0
t2U1010471	P1015547	5.0
t2U1008134	P1001903	5.0
t2U1011418	P1003460	4.0
t2U1015248	P1001180	5.0
t2U1017770	P1007187	5.0
t2U1005615	P1020568	3.0
t2U1015082	P1003848	5.0
t2U1008347	P1003535	5.0
t2U1005131	P1008015	5.0
t2U1001353	P1006127	5.0
t2U1016576	P1004604	5.0
t2U1011047	P1011107	4.0
t2U1014200	P1017209	1.0
t2U1011039	P1009215	4.0
t2U1005789	P1007311	5.0
t2U1013455	P1022284	4.0
t2U1012474	P1023857	5.0
t2U1001746	P1028560	4.0
t2U1007461	P1032420	4.0
t2U1006568	P1023728	5.0
t2U1002705	P1023402	5.0
t2U1003637	P1004778	5.0
t2U1016256	P1011144	5.0
t2U1002174	P1010008	5.0
t2U1001840	P1019675	5.0
t2U1014850	P1020926	3.0
t2U1018084	P1028526	4.0
t2U1008084	P1023983	2.0
t2U1013610	P1013073	5.0
t2U1003503	P1033638	4.0
t2U1017039	P1021051	1.0
t2U1002083	P1001671	2.0
t2U1015385	P1012226	3.0
t2U1008670	P1024554	5.0
t2U1007127	P1004126	4.0
t2U1000604	P1021472	5.0
t2U1005718	P1007977	5.0
t2U1005399	P1000264	4.0
t2U1009847	P1016394	3.0
t2U1008820	P1034500	4.0
t2U1003787	P1013546	5.0
t2U1011677	P1034511	1.0
t2U1000169	P1002987	2.0
t2U1007442	P1010176	5.0
t2U1004423	P1032559	5.0
t2U1002560	P1006220	5.0
t2U1000163	P1024153	5.0
t2U1015477	P1033131	5.0
t2U1009060	P1000953	5.0
t2U1003020	P1012035	4.0
t2U1003270	P1014211	4.0
t2U1000980	P1006745	2.0
t2U1016693	P1012914	5.0
t2U1016304	P1001077	5.0
t2U1011020	P1023960	5.0
t2U1012037	P1009412	5.0
t2U1017146	P1014795	3.0
t2U1014177	P1015171	5.0
t2U1004954	P1005538	5.0
t2U1002701	P1033156	4.0
t2U1002775	P1028673	5.0
t2U1012291	P1009323	5.0
t2U1004953	P1006798	5.0
t2U1005476	P1019483	2.0
t2U1007151	P1005226	4.0
t2U1009939	P1019596	5.0
t2U1016692	P1016729	5.0
t2U1012170	P1010688	4.0
t2U1009382	P1010923	4.0
t2U1006833	P1029677	4.0
t2U1010574	P1022333	5.0
t2U1011943	P1022127	5.0
t2U1005032	P1029214	5.0
t2U1018202	P1001568	5.0
t2U1013738	P1025954	1.0
t2U1014978	P1029627	4.0
t2U1015357	P1030921	5.0
t2U1006734	P1009072	5.0
t2U1010086	P1004604	5.0
t2U1009078	P1021030	5.0
t2U1014251	P1018860	5.0
t2U1008286	P1028719	5.0
t2U1012664	P1016726	5.0
t2U1007148	P1019247	5.0
t2U1010678	P1005767	2.0
t2U1016910	P1007577	1.0
t2U1000463	P1000721	4.0
t2U1008498	P1017518	1.0
t2U1003845	P1014175	5.0
t2U1002095	P1000590	5.0
t2U1001201	P1031049	5.0
t2U1012182	P1018599	5.0
t2U1012051	P1010457	5.0
t2U1018023	P1015613	5.0
t2U1008718	P1007296	4.0
t2U1007876	P1010946	4.0
t2U1008660	P1004126	5.0
t2U1010885	P1012035	5.0
t2U1009619	P1012031	5.0
t2U1002017	P1001392	5.0
t2U1009459	P1031510	5.0
t2U1000972	P1002188	3.0
t2U1000329	P1007223	5.0
t2U1017424	P1023694	4.0
t2U1009106	P1016377	5.0
t2U1014729	P1027234	4.0
t2U1013493	P1024778	5.0
t2U1004040	P1017434	5.0
t2U1007340	P1027840	5.0
t2U1006993	P1019215	1.0
t2U1001070	P1012303	3.0
t2U1000730	P1011400	4.0
t2U1015558	P1030528	4.0
t2U1000633	P1001568	4.0
t2U1012973	P1023942	5.0
t2U1013535	P1020926	5.0
t2U1004023	P1023960	5.0
t2U1012752	P1021493	4.0
t2U1000046	P1027533	4.0
t2U1015910	P1015878	5.0
t2U1004665	P1022950	5.0
t2U1006326	P1030660	4.0
t2U1004933	P1022139	4.0
t2U1013959	P1001018	4.0
t2U1006324	P1022127	5.0
t2U1009087	P1031980	5.0
t2U1016861	P1030921	4.0
t2U1005521	P1007042	5.0
t2U1010444	P1013784	5.0
t2U1015779	P1005767	5.0
t2U1003599	P1034500	5.0
t2U1010919	P1004604	5.0
t2U1014429	P1013595	4.0
t2U1015242	P1013508	1.0
t2U1016116	P1024576	5.0
t2U1015947	P1014001	5.0
t2U1013179	P1029015	5.0
t2U1006946	P1004126	5.0
t2U1013001	P1006788	5.0
t2U1003605	P1034500	5.0
t2U1009915	P1001568	5.0
t2U1000657	P1016000	1.0
t2U1009330	P1009997	5.0
t2U1015644	P1012914	2.0
t2U1006475	P1021070	5.0
t2U1010087	P1004126	5.0
t2U1017198	P1033568	5.0
t2U1018025	P1010898	5.0
t2U1014898	P1013073	5.0
