userId	itemId	rating
t2U1011664	P1029061	1.0
t2U1017487	P1008269	1.0
t2U1008467	P1028521	1.0
t2U1017842	P1022456	1.0
t2U1004161	P1018732	1.0
t2U1005004	P1005545	1.0
t2U1000550	P1001749	1.0
t2U1017642	P1016857	1.0
t2U1013629	P1018735	1.0
t2U1014730	P1009283	1.0
t2U1010025	P1008993	1.0
t2U1000671	P1010859	1.0
t2U1002815	P1031048	1.0
t2U1007866	P1029764	1.0
t2U1010753	P1009278	1.0
t2U1008772	P1032282	1.0
t2U1011856	P1025465	1.0
t2U1008980	P1000368	1.0
t2U1001890	P1024098	1.0
t2U1015670	P1014064	1.0
t2U1015614	P1032610	1.0
t2U1006634	P1021391	1.0
t2U1013303	P1007342	1.0
t2U1007641	P1027058	1.0
t2U1017697	P1008658	1.0
t2U1015517	P1034256	1.0
t2U1004156	P1022212	1.0
t2U1007444	P1034342	1.0
t2U1011102	P1034621	1.0
t2U1012851	P1012488	1.0
t2U1005913	P1000737	1.0
t2U1012094	P1014064	1.0
t2U1002631	P1033578	1.0
t2U1008460	P1005507	1.0
t2U1014890	P1027058	1.0
t2U1002240	P1004478	1.0
t2U1000961	P1014753	1.0
t2U1009179	P1019071	1.0
t2U1001308	P1027058	1.0
t2U1008439	P1031894	1.0
t2U1002341	P1009219	1.0
t2U1014465	P1016939	1.0
t2U1017003	P1002623	1.0
t2U1004153	P1030224	1.0
t2U1012162	P1032901	1.0
t2U1004429	P1007874	1.0
t2U1001413	P1022823	1.0
t2U1015015	P1025349	1.0
t2U1004715	P1011158	1.0
t2U1011949	P1029849	1.0
t2U1006187	P1028229	1.0
t2U1002758	P1014352	1.0
t2U1011424	P1007147	1.0
t2U1000922	P1009282	1.0
t2U1011874	P1013115	1.0
t2U1008231	P1017658	1.0
t2U1000039	P1005286	1.0
t2U1002601	P1034419	1.0
t2U1008061	P1016969	1.0
t2U1004403	P1023747	1.0
t2U1006362	P1016289	1.0
t2U1012723	P1030835	1.0
t2U1013037	P1031711	1.0
t2U1008904	P1027491	1.0
t2U1015693	P1007735	1.0
t2U1016621	P1005656	1.0
t2U1018121	P1001218	1.0
t2U1014892	P1028518	1.0
t2U1008814	P1015482	1.0
t2U1001546	P1015071	1.0
t2U1013533	P1032188	1.0
t2U1007171	P1013096	1.0
t2U1017390	P1033560	1.0
t2U1013476	P1028406	1.0
t2U1010940	P1017962	1.0
t2U1016242	P1018300	1.0
t2U1016333	P1001365	1.0
t2U1010108	P1001275	1.0
t2U1015626	P1032643	1.0
t2U1010736	P1020825	1.0
t2U1000436	P1024838	1.0
t2U1003838	P1034171	1.0
t2U1010858	P1016289	1.0
t2U1006274	P1005545	1.0
t2U1005932	P1017658	1.0
t2U1013011	P1022789	1.0
t2U1007778	P1008555	1.0
t2U1017914	P1004381	1.0
t2U1000132	P1009054	1.0
t2U1015535	P1008658	1.0
t2U1017135	P1023952	1.0
t2U1001196	P1009684	1.0
t2U1011573	P1014715	1.0
t2U1011749	P1002456	1.0
t2U1010097	P1014978	1.0
t2U1006146	P1016225	1.0
t2U1000721	P1010859	1.0
t2U1016302	P1030732	1.0
t2U1012970	P1022613	1.0
t2U1016380	P1007948	1.0
t2U1017092	P1017087	1.0
t2U1002083	P1013614	1.0
t2U1001277	P1029356	1.0
t2U1001028	P1022936	1.0
t2U1004326	P1028229	1.0
t2U1015518	P1008269	1.0
t2U1003657	P1005206	1.0
t2U1012529	P1027491	1.0
t2U1009249	P1002623	1.0
t2U1010024	P1003736	1.0
t2U1004469	P1015610	1.0
t2U1006383	P1026577	1.0
t2U1017478	P1032610	1.0
t2U1007127	P1010859	1.0
t2U1014607	P1033856	1.0
t2U1012553	P1006282	1.0
t2U1015312	P1017827	1.0
t2U1000084	P1026749	1.0
t2U1016663	P1029894	1.0
t2U1000614	P1021998	1.0
t2U1007757	P1011843	1.0
t2U1002802	P1001403	1.0
t2U1006620	P1027328	1.0
t2U1007557	P1017177	1.0
t2U1008057	P1031250	1.0
t2U1010331	P1013008	1.0
t2U1008766	P1029556	1.0
t2U1013633	P1013180	1.0
t2U1008406	P1028896	1.0
t2U1004038	P1031061	1.0
t2U1017642	P1008888	1.0
t2U1017607	P1004114	1.0
t2U1013901	P1025162	1.0
t2U1004857	P1024778	1.0
t2U1006677	P1014482	1.0
t2U1013840	P1025023	1.0
t2U1017802	P1015890	1.0
t2U1006427	P1032944	1.0
t2U1011582	P1028229	1.0
t2U1017941	P1032315	1.0
t2U1017820	P1004707	1.0
t2U1002702	P1017658	1.0
t2U1014360	P1013244	1.0
t2U1012449	P1025023	1.0
t2U1001878	P1003466	1.0
t2U1005186	P1023656	1.0
t2U1007835	P1000737	1.0
t2U1002429	P1007985	1.0
t2U1013444	P1007890	1.0
t2U1008097	P1016289	1.0
t2U1012085	P1006052	1.0
t2U1006806	P1028229	1.0
t2U1009739	P1019016	1.0
t2U1013148	P1009455	1.0
t2U1002688	P1002623	1.0
t2U1000725	P1012088	1.0
t2U1008836	P1008658	1.0
t2U1004618	P1020155	1.0
t2U1006563	P1023242	1.0
t2U1016700	P1030375	1.0
t2U1013664	P1028896	1.0
t2U1011337	P1006524	1.0
t2U1003838	P1007822	1.0
t2U1006341	P1026109	1.0
t2U1004221	P1023123	1.0
t2U1016410	P1032901	1.0
t2U1014678	P1025162	1.0
t2U1012363	P1022569	1.0
t2U1002530	P1009684	1.0
t2U1009933	P1005206	1.0
t2U1001193	P1022576	1.0
t2U1001948	P1010669	1.0
t2U1000517	P1031983	1.0
t2U1003161	P1017658	1.0
t2U1012974	P1008658	1.0
t2U1003662	P1022929	1.0
t2U1010889	P1033166	1.0
t2U1016762	P1000344	1.0
t2U1007394	P1002446	1.0
t2U1010640	P1026320	1.0
t2U1009019	P1017933	1.0
t2U1003200	P1011685	1.0
t2U1012721	P1007947	1.0
t2U1015828	P1033866	1.0
t2U1009768	P1033952	1.0
t2U1000800	P1029373	1.0
t2U1010746	P1022789	1.0
t2U1003128	P1025457	1.0
t2U1015497	P1008684	1.0
t2U1018098	P1002003	1.0
t2U1004989	P1030495	1.0
t2U1006075	P1026304	1.0
t2U1014234	P1019932	1.0
t2U1004015	P1030379	1.0
t2U1006236	P1015558	1.0
t2U1016824	P1012847	1.0
t2U1011031	P1026544	1.0
t2U1010232	P1016574	1.0
t2U1006414	P1006138	1.0
t2U1008236	P1034018	1.0
t2U1014186	P1020601	1.0
t2U1015081	P1014482	1.0
t2U1011331	P1002141	1.0
t2U1004550	P1033189	1.0
t2U1012335	P1032944	1.0
t2U1012539	P1014715	1.0
t2U1003968	P1000344	1.0
t2U1007120	P1000344	1.0
t2U1002553	P1014198	1.0
t2U1015093	P1034007	1.0
t2U1014180	P1000601	1.0
t2U1010725	P1026010	1.0
t2U1008765	P1025444	1.0
t2U1016095	P1008658	1.0
t2U1015198	P1028521	1.0
t2U1006094	P1018738	1.0
t2U1013865	P1017675	1.0
t2U1016284	P1005656	1.0
t2U1005458	P1012993	1.0
t2U1000021	P1003736	1.0
t2U1007423	P1028521	1.0
t2U1015546	P1032610	1.0
t2U1004296	P1025465	1.0
t2U1017395	P1003664	1.0
t2U1009052	P1002338	1.0
t2U1001965	P1034120	1.0
t2U1015791	P1014556	1.0
t2U1003319	P1016569	1.0
t2U1009295	P1007433	1.0
t2U1013768	P1012853	1.0
t2U1013950	P1009219	1.0
t2U1015717	P1007556	1.0
t2U1011430	P1007571	1.0
t2U1005066	P1028088	1.0
t2U1015903	P1000737	1.0
t2U1004723	P1014715	1.0
t2U1018183	P1023952	1.0
t2U1014730	P1033560	1.0
t2U1014253	P1017737	1.0
t2U1007953	P1020261	1.0
t2U1008879	P1016831	1.0
t2U1004893	P1028088	1.0
t2U1015138	P1021906	1.0
t2U1009434	P1021584	1.0
t2U1004038	P1009684	1.0
t2U1016346	P1000757	1.0
t2U1003441	P1024991	1.0
t2U1001716	P1028301	1.0
t2U1006062	P1009519	1.0
t2U1017298	P1004285	1.0
t2U1007935	P1030634	1.0
t2U1003462	P1033952	1.0
t2U1014006	P1010825	1.0
t2U1010592	P1021822	1.0
t2U1009453	P1021463	1.0
t2U1006305	P1013707	1.0
t2U1016919	P1002631	1.0
t2U1004466	P1019647	1.0
t2U1014023	P1007433	1.0
t2U1006296	P1009684	1.0
t2U1005538	P1031595	1.0
t2U1010201	P1031743	1.0
t2U1015309	P1031993	1.0
t2U1004429	P1028990	1.0
t2U1015679	P1008682	1.0
t2U1005889	P1013158	1.0
t2U1014547	P1023853	1.0
t2U1009363	P1032042	1.0
t2U1013925	P1005320	1.0
t2U1004153	P1012712	1.0
t2U1012937	P1000344	1.0
t2U1008320	P1025017	1.0
t2U1009476	P1016905	1.0
t2U1000199	P1013734	1.0
t2U1016623	P1033071	1.0
t2U1011630	P1004573	1.0
t2U1001049	P1030935	1.0
t2U1001222	P1032643	1.0
t2U1001473	P1007376	1.0
t2U1012226	P1030286	1.0
t2U1006496	P1000992	1.0
t2U1009282	P1031595	1.0
t2U1013061	P1033510	1.0
t2U1004998	P1027677	1.0
t2U1012485	P1015960	1.0
t2U1002167	P1029364	1.0
t2U1007715	P1030662	1.0
t2U1017908	P1008969	1.0
t2U1005092	P1010820	1.0
t2U1010968	P1029764	1.0
t2U1010300	P1031749	1.0
t2U1004102	P1008440	1.0
t2U1009365	P1034018	1.0
t2U1004614	P1020361	1.0
t2U1011630	P1030038	1.0
t2U1009072	P1015800	1.0
t2U1013197	P1018119	1.0
t2U1007721	P1008285	1.0
t2U1009420	P1032610	1.0
t2U1010067	P1032230	1.0
t2U1009398	P1017152	1.0
t2U1003792	P1029364	1.0
t2U1002710	P1009684	1.0
t2U1014570	P1020638	1.0
t2U1009400	P1017133	1.0
t2U1000134	P1007092	1.0
t2U1014739	P1020190	1.0
t2U1013436	P1025412	1.0
t2U1007577	P1019724	1.0
t2U1001884	P1022569	1.0
t2U1006027	P1029869	1.0
t2U1010401	P1028229	1.0
t2U1014287	P1018634	1.0
t2U1014543	P1021659	1.0
t2U1015864	P1000737	1.0
t2U1014232	P1006052	1.0
t2U1001849	P1023655	1.0
t2U1003668	P1000970	1.0
t2U1016399	P1010681	1.0
t2U1008456	P1010724	1.0
t2U1003315	P1025162	1.0
t2U1017449	P1011383	1.0
t2U1002089	P1032944	1.0
t2U1012599	P1013244	1.0
t2U1013605	P1026544	1.0
t2U1014294	P1031953	1.0
t2U1000916	P1023050	1.0
t2U1011719	P1000344	1.0
t2U1002798	P1028896	1.0
t2U1006125	P1030932	1.0
t2U1013100	P1020601	1.0
t2U1009397	P1031595	1.0
t2U1002952	P1008941	1.0
t2U1001250	P1028666	1.0
t2U1017922	P1031993	1.0
t2U1000538	P1022789	1.0
t2U1012247	P1029356	1.0
t2U1013765	P1017658	1.0
t2U1010241	P1003497	1.0
t2U1015256	P1007681	1.0
t2U1002121	P1011116	1.0
t2U1012218	P1006814	1.0
t2U1017167	P1032482	1.0
t2U1001161	P1020526	1.0
t2U1007660	P1017658	1.0
t2U1001522	P1027254	1.0
t2U1014188	P1027927	1.0
t2U1001878	P1026350	1.0
t2U1001766	P1023185	1.0
t2U1014767	P1009440	1.0
t2U1012345	P1028521	1.0
t2U1004331	P1018939	1.0
t2U1002992	P1019724	1.0
t2U1008010	P1031245	1.0
t2U1016794	P1011561	1.0
t2U1018035	P1006604	1.0
t2U1016376	P1010434	1.0
t2U1014689	P1009585	1.0
t2U1001322	P1013992	1.0
t2U1011668	P1028780	1.0
t2U1001702	P1022527	1.0
t2U1010530	P1000737	1.0
t2U1012493	P1027302	1.0
t2U1016448	P1015335	1.0
t2U1001532	P1021867	1.0
t2U1010754	P1011177	1.0
t2U1003081	P1010766	1.0
t2U1016448	P1023714	1.0
t2U1006383	P1012402	1.0
t2U1018156	P1027356	1.0
t2U1016716	P1030224	1.0
t2U1014386	P1023797	1.0
t2U1008680	P1016147	1.0
t2U1004015	P1015833	1.0
t2U1011109	P1020825	1.0
t2U1003184	P1029364	1.0
t2U1017589	P1003414	1.0
t2U1002080	P1029849	1.0
t2U1007675	P1016354	1.0
t2U1017742	P1016633	1.0
t2U1010225	P1000312	1.0
t2U1004310	P1014715	1.0
t2U1003059	P1001171	1.0
t2U1007579	P1017049	1.0
t2U1014555	P1014584	1.0
t2U1005941	P1005873	1.0
t2U1002776	P1010142	1.0
t2U1003722	P1015791	1.0
t2U1006544	P1007433	1.0
t2U1017218	P1012853	1.0
t2U1009752	P1010757	1.0
t2U1011565	P1033856	1.0
t2U1002081	P1018841	1.0
t2U1002255	P1008490	1.0
t2U1012127	P1005878	1.0
t2U1017017	P1032540	1.0
t2U1004090	P1019071	1.0
t2U1014026	P1030286	1.0
t2U1014367	P1029964	1.0
t2U1012550	P1000312	1.0
t2U1011773	P1017658	1.0
t2U1012019	P1033560	1.0
t2U1007016	P1019492	1.0
t2U1002451	P1028229	1.0
t2U1002952	P1024446	1.0
t2U1000157	P1003414	1.0
t2U1013923	P1018763	1.0
t2U1007270	P1003664	1.0
t2U1001088	P1015266	1.0
t2U1016893	P1031743	1.0
t2U1005479	P1001195	1.0
t2U1000526	P1000344	1.0
t2U1005480	P1027927	1.0
t2U1004030	P1009684	1.0
t2U1000293	P1020119	1.0
t2U1003952	P1030233	1.0
t2U1014552	P1021659	1.0
t2U1000498	P1031856	1.0
t2U1010320	P1027491	1.0
t2U1011363	P1010046	1.0
t2U1001766	P1021090	1.0
t2U1002167	P1014477	1.0
t2U1002326	P1032211	1.0
t2U1016890	P1030955	1.0
t2U1018036	P1028496	1.0
t2U1002508	P1017672	1.0
t2U1005179	P1008269	1.0
t2U1010469	P1017889	1.0
t2U1005392	P1032836	1.0
t2U1009896	P1010654	1.0
t2U1002492	P1030447	1.0
t2U1003441	P1029479	1.0
t2U1002466	P1015266	1.0
t2U1011922	P1019777	1.0
t2U1004524	P1027927	1.0
t2U1006116	P1018228	1.0
t2U1007078	P1016289	1.0
t2U1002145	P1017658	1.0
t2U1003563	P1026577	1.0
t2U1003926	P1020784	1.0
t2U1016572	P1014715	1.0
t2U1013629	P1023656	1.0
t2U1014800	P1030288	1.0
t2U1017221	P1021391	1.0
t2U1011714	P1001950	1.0
t2U1009820	P1031288	1.0
t2U1002727	P1007747	1.0
t2U1017183	P1011187	1.0
t2U1010746	P1020161	1.0
t2U1011118	P1016574	1.0
t2U1007295	P1032517	1.0
t2U1015268	P1018607	1.0
t2U1006921	P1025124	1.0
t2U1001086	P1000502	1.0
t2U1008879	P1026545	1.0
t2U1006606	P1034244	1.0
t2U1011853	P1017658	1.0
t2U1010472	P1030859	1.0
t2U1009554	P1013193	1.0
t2U1017467	P1023646	1.0
t2U1015525	P1032643	1.0
t2U1003626	P1026981	1.0
t2U1000132	P1005206	1.0
t2U1002849	P1023994	1.0
t2U1015014	P1009684	1.0
t2U1007307	P1001393	1.0
t2U1013312	P1025162	1.0
t2U1013181	P1028500	1.0
t2U1003053	P1017658	1.0
t2U1017820	P1007681	1.0
t2U1016623	P1002309	1.0
t2U1006387	P1015744	1.0
t2U1009581	P1017087	1.0
t2U1007935	P1008969	1.0
t2U1006939	P1023952	1.0
t2U1015693	P1034419	1.0
t2U1014988	P1017658	1.0
t2U1004609	P1024982	1.0
t2U1001136	P1018007	1.0
t2U1016762	P1007681	1.0
t2U1006499	P1021083	1.0
t2U1014768	P1017276	1.0
t2U1009411	P1015246	1.0
t2U1002356	P1025790	1.0
t2U1013056	P1000344	1.0
t2U1014530	P1023952	1.0
t2U1013582	P1000344	1.0
t2U1014546	P1028896	1.0
t2U1015447	P1000204	1.0
t2U1016550	P1015378	1.0
t2U1017052	P1002103	1.0
t2U1014560	P1025474	1.0
t2U1014172	P1002239	1.0
t2U1007118	P1027491	1.0
t2U1012589	P1006052	1.0
t2U1011857	P1026544	1.0
t2U1007512	P1028500	1.0
t2U1004862	P1027462	1.0
t2U1012309	P1001612	1.0
t2U1004897	P1031288	1.0
t2U1008600	P1008269	1.0
t2U1016683	P1009283	1.0
t2U1000496	P1002012	1.0
t2U1011493	P1008658	1.0
t2U1017023	P1008658	1.0
t2U1016611	P1030935	1.0
t2U1012730	P1011561	1.0
t2U1014630	P1010046	1.0
t2U1018195	P1014674	1.0
t2U1009317	P1000706	1.0
t2U1001142	P1003664	1.0
t2U1014300	P1010631	1.0
t2U1009977	P1008062	1.0
t2U1000915	P1005286	1.0
t2U1001863	P1028088	1.0
t2U1011555	P1025124	1.0
t2U1007038	P1029608	1.0
t2U1010596	P1023344	1.0
t2U1007261	P1028780	1.0
t2U1012988	P1033818	1.0
t2U1002404	P1028229	1.0
t2U1000117	P1015678	1.0
t2U1005399	P1010859	1.0
t2U1005263	P1023181	1.0
t2U1008464	P1007948	1.0
t2U1016416	P1034419	1.0
t2U1002932	P1008569	1.0
t2U1012449	P1028018	1.0
t2U1005462	P1019197	1.0
t2U1004310	P1010303	1.0
t2U1012613	P1003772	1.0
t2U1016280	P1003687	1.0
t2U1008486	P1032736	1.0
t2U1005548	P1015839	1.0
t2U1014875	P1032111	1.0
t2U1004821	P1017658	1.0
t2U1003760	P1007376	1.0
t2U1013686	P1001612	1.0
t2U1005109	P1030497	1.0
t2U1017532	P1011912	1.0
t2U1018097	P1007731	1.0
t2U1006927	P1017567	1.0
t2U1008907	P1031913	1.0
t2U1015627	P1026895	1.0
t2U1007786	P1014242	1.0
t2U1012208	P1025187	1.0
t2U1016327	P1014482	1.0
t2U1017184	P1009278	1.0
t2U1013857	P1028896	1.0
t2U1001277	P1020142	1.0
t2U1007835	P1021398	1.0
t2U1011726	P1024559	1.0
t2U1005045	P1026715	1.0
t2U1006408	P1002721	1.0
t2U1013211	P1024098	1.0
t2U1017780	P1028229	1.0
t2U1003890	P1032282	1.0
t2U1003241	P1032577	1.0
t2U1012825	P1001705	1.0
t2U1012453	P1032610	1.0
t2U1002247	P1005792	1.0
t2U1006686	P1018586	1.0
t2U1003014	P1022789	1.0
t2U1003705	P1001668	1.0
t2U1017870	P1003830	1.0
t2U1000398	P1000344	1.0
t2U1004343	P1012470	1.0
t2U1015005	P1012402	1.0
t2U1005194	P1032836	1.0
t2U1000630	P1019492	1.0
t2U1002508	P1016935	1.0
t2U1004471	P1023344	1.0
t2U1010792	P1016304	1.0
t2U1016960	P1003475	1.0
t2U1010108	P1027677	1.0
t2U1000032	P1005206	1.0
t2U1003358	P1015877	1.0
t2U1011035	P1003602	1.0
t2U1011638	P1004916	1.0
t2U1016640	P1005656	1.0
t2U1013572	P1004399	1.0
t2U1014904	P1031743	1.0
t2U1006483	P1019016	1.0
t2U1003530	P1005878	1.0
t2U1000178	P1007681	1.0
t2U1015717	P1030375	1.0
t2U1012754	P1032988	1.0
t2U1014325	P1010757	1.0
t2U1013855	P1002579	1.0
t2U1010348	P1011930	1.0
t2U1002693	P1023853	1.0
t2U1009589	P1032008	1.0
t2U1009686	P1014064	1.0
t2U1015754	P1002182	1.0
t2U1016140	P1007681	1.0
t2U1001089	P1033200	1.0
t2U1007092	P1025812	1.0
t2U1003608	P1023987	1.0
t2U1016025	P1014715	1.0
t2U1012770	P1020601	1.0
t2U1016012	P1008658	1.0
t2U1002952	P1012488	1.0
t2U1001546	P1028342	1.0
t2U1009831	P1025474	1.0
t2U1011361	P1019071	1.0
t2U1010276	P1032610	1.0
t2U1007866	P1021659	1.0
t2U1016701	P1016257	1.0
t2U1006834	P1019197	1.0
t2U1017802	P1009790	1.0
t2U1011041	P1026189	1.0
t2U1006049	P1030634	1.0
t2U1015360	P1019295	1.0
t2U1000384	P1027470	1.0
t2U1004711	P1028500	1.0
t2U1018163	P1005704	1.0
t2U1017497	P1005056	1.0
t2U1005382	P1032577	1.0
t2U1012009	P1026189	1.0
t2U1007226	P1022696	1.0
t2U1013633	P1020119	1.0
t2U1004821	P1017962	1.0
t2U1007341	P1016831	1.0
t2U1012721	P1031138	1.0
t2U1000497	P1003830	1.0
t2U1004388	P1032058	1.0
t2U1008936	P1004045	1.0
t2U1016517	P1015839	1.0
t2U1012987	P1032643	1.0
t2U1005736	P1033560	1.0
t2U1010067	P1021759	1.0
t2U1002646	P1004811	1.0
t2U1001964	P1008658	1.0
t2U1002078	P1006052	1.0
t2U1009076	P1031138	1.0
t2U1004554	P1013740	1.0
t2U1005169	P1023137	1.0
t2U1002354	P1024629	1.0
t2U1002013	P1002480	1.0
t2U1015331	P1024266	1.0
t2U1014619	P1021719	1.0
t2U1012539	P1032610	1.0
t2U1008096	P1013526	1.0
